name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
shivendra singh,shivender singh,1,shivendra singh,shivender singh,shivendra singh,shivender singh,0.8025183236688557,0.94625056,0.9733333333333334,1,1,2,0.3333333333333333,0.93,0,0,0,0.11889102
siddharth jain,sidhartha jain,1,siddharth jain,sidhartha jain,siddharth jain,sidhartha jain,0.6863991110755722,0.9382394,0.9487179487179487,1,1,2,0.3333333333333333,0.93,0,0,0,0.11843057
jain sudhasu kumar,sudhanshu kumar jain,1,jain sudhasu kumar,sudhanshu kumar jain,jain sudhasu kumar,sudhanshu kumar jain,0.6602907760982787,0.94996476,0.7296296296296297,0,0,12,0.5,0.95,0,0,0,0.44290644
niloy narayan sarkar,nilay narayan sarkar,1,niloy narayan sarkar,nilay narayan sarkar,niloy narayan sarkar,nilay narayan sarkar,0.7128754688209737,0.9446145,0.8907017543859648,1,1,1,0.5,0.95,0,0,0,0.13642728
aditya j nanavati,aditya j nanawati,1,aditya j nanavati,aditya j nanawati,aditya j nanavati,aditya j nanawati,0.7118443457925163,0.9212724,0.9764705882352941,0,1,1,0.5,0.94,1,0,0,0.12068795
sunil patnaik,sunil pattnaik,1,sunil patnaik,sunil pattnaik,sunil patnaik,sunil pattnaik,0.7593222829422677,0.55297726,0.9857142857142858,1,1,1,0.3333333333333333,0.96,0,0,0,0.12443935
abhishek mohata,abhishek mohota,1,abhishek mohata,abhishek mohota,abhishek mohata,abhishek mohota,0.6472195579777449,0.86411536,0.959047619047619,1,1,1,0.3333333333333333,0.93,1,0,0,0.11843057
ankur sharmaa,ankur sharma,1,ankur sharmaa,ankur sharma,ankur sharmaa,ankur sharma,0.8184041696942889,0.93514395,0.9846153846153847,1,1,1,0.3333333333333333,0.96,1,0,0,0.120824955
jampanasiva s raju,jampana siva satyanarayana raju,1,jampanasiva s raju,jampana siva satyanarayana raju,jampanasiva s raju,jampana siva satyanarayana raju,0.6360265414297788,0.90129876,0.87168458781362,0,1,13,0.16666666666666666,0.65,1,0,0,0.112001866
nishith patel,nishit patel,1,nishith patel,nishit patel,nishith patel,nishit patel,0.8529578860683446,0.9734588,0.9846153846153847,0,1,1,0.3333333333333333,0.96,0,0,0,0.1220026
moosan abdulla,mousan abdulla,1,moosan abdulla,mousan abdulla,moosan abdulla,mousan abdulla,0.6000793438180173,0.94071114,0.9619047619047619,1,1,1,0.3333333333333333,0.93,1,0,0,0.11843057
siddhesh vora,sidhesh vora,1,siddhesh vora,sidhesh vora,siddhesh vora,sidhesh vora,0.7861204467300866,0.83407664,0.9820512820512821,1,1,1,0.3333333333333333,0.96,1,0,0,0.123052545
nain singh,nan singh,1,nain singh,nan singh,nain singh,nan singh,0.640765763562662,0.68777,0.914074074074074,1,1,1,0.3333333333333333,0.95,0,0,0,0.123714715
prashant gupta,prasant gupta,1,prashant gupta,prasant gupta,prashant gupta,prasant gupta,0.7840412756832268,0.9030443,0.9857142857142858,0,1,1,0.3333333333333333,0.96,1,0,0,0.1220026
farrukh hassan,farukh hassan,1,farrukh hassan,farukh hassan,farrukh hassan,farukh hassan,0.8066077746759633,0.9292853,0.9833333333333334,1,1,1,0.3333333333333333,0.96,0,0,0,0.120824955
athikho loli noba surgeon doctor in kohima,athiko lolinoba,1,athikho loli noba in kohima,athiko lolinoba,athikho loli noba in kohima,athiko lolinoba,0.5556055380772345,0.47903147,0.9111111111111111,0,1,12,0.0,0.71,1,0,0,0.15894847
m a shahid,m a sahid,1,m a shahid,m a sahid,m a shahid,m a sahid,0.6887890218153415,0.39247775,0.9577777777777777,0,1,1,0.5,0.95,0,0,0,0.123265676
rajinder singh,rajender singh,1,rajinder singh,rajender singh,rajinder singh,rajender singh,0.629589373912253,0.96600854,0.9487179487179487,1,1,1,0.3333333333333333,0.93,0,0,0,0.11843057
bl prasad,b l prasad,1,bl prasad,b l prasad,bl prasad,b l prasad,0.6039476109951347,0.8863036,0.9366666666666666,0,1,1,0.25,0.95,0,0,0,0.12057652
n m pickthall,n m pickthal,1,n m pickthall,n m pickthal,n m pickthall,n m pickthal,0.8435420913662383,0.95194745,0.9846153846153847,1,1,1,0.5,0.96,0,0,0,0.120824955
dinesh chandra awasthi,dinesh chandra aswathi,1,dinesh chandra awasthi,dinesh chandra aswathi,dinesh chandra awasthi,dinesh chandra aswathi,0.6352335307994544,0.8950644,0.990909090909091,0,1,2,0.5,0.95,1,0,0,0.12057652
mukesh verma,mukesh varma,1,mukesh verma,mukesh varma,mukesh verma,mukesh varma,0.731476187312497,0.70994276,0.9484848484848484,1,1,1,0.3333333333333333,0.92,1,0,0,0.11973293
narendra wankhade,narendra wankhede,1,narendra wankhade,narendra wankhede,narendra wankhade,narendra wankhede,0.7033058752583397,0.8994342,0.9639705882352941,1,1,1,0.3333333333333333,0.94,1,0,0,0.12161588
j l pursnani,jl purusnani,1,j l pursnani,jl purusnani,j l pursnani,jl purusnani,0.5113515770797122,0.7712971,0.9227272727272726,0,1,2,0.0,0.92,1,0,0,0.23313019
vijay shankar singh,vijay shanker singh,1,vijay shankar singh,vijay shanker singh,vijay shankar singh,vijay shanker singh,0.7571139167394144,0.80609286,0.9789473684210526,1,1,1,0.5,0.95,0,0,0,0.12382863
bk pandit,b k pandit,1,bk pandit,b k pandit,bk pandit,b k pandit,0.8568082765516721,0.8526778,0.9366666666666666,0,1,1,0.25,0.95,0,0,0,0.1220026
k m shrivastav,k m srivastava,1,k m shrivastav,k m srivastava,k m shrivastav,k m srivastava,0.6467264372939872,0.7956372,0.9714285714285714,0,1,2,0.5,0.93,0,0,0,0.11843057
walliull islam,walliul islam,1,walliull islam,walliul islam,walliull islam,walliul islam,0.8763702601306562,0.9822154,0.9549450549450549,1,1,1,0.3333333333333333,0.96,0,0,0,0.120824955
raman sharma,ramanuj sharma,1,raman sharma,ramanuj sharma,raman sharma,ramanuj sharma,0.6781783048980695,0.9090194,0.9714285714285714,0,1,2,0.3333333333333333,0.92,1,0,0,0.11926967
alok srivastava,alok shrivastav,1,alok srivastava,alok shrivastav,alok srivastava,alok shrivastav,0.7457469212402499,0.739823,0.9733333333333334,0,1,2,0.3333333333333333,0.93,0,0,0,0.11889102
e k bharucha,e k barucha,1,e k bharucha,e k barucha,e k bharucha,e k barucha,0.7648547798837537,0.7807189,0.946969696969697,0,1,1,0.5,0.96,1,0,0,0.12277299
soumendra datta,soumendra dutta,1,soumendra datta,soumendra dutta,soumendra datta,soumendra dutta,0.775004398539933,0.71427506,0.959047619047619,1,1,1,0.3333333333333333,0.93,1,0,0,0.11889102
k s kulkarni,k s kulakarni,1,k s kulkarni,k s kulakarni,k s kulkarni,k s kulakarni,0.630103472835677,0.8105173,0.967948717948718,1,1,1,0.5,0.96,1,0,0,0.123714715
aslam saeed,aslam sayeed,1,aslam saeed,aslam sayeed,aslam saeed,aslam sayeed,0.6064694732841247,0.7713938,0.9833333333333333,0,1,1,0.3333333333333333,0.96,0,0,0,0.12265992
k g dayma,k g dayama,1,k g dayma,k g dayama,k g dayma,k g dayama,0.4235871383830393,0.8837764,0.9577777777777777,0,1,1,0.5,0.95,1,0,0,0.11902253
s b agarwal,s b aggarwal,1,s b agarwal,s b aggarwal,s b agarwal,s b aggarwal,0.7125118626866558,0.94399554,0.9833333333333333,1,1,1,0.5,0.96,0,0,0,0.121728145
anurag chauhan,anurag chouhan,1,anurag chauhan,anurag chouhan,anurag chauhan,anurag chouhan,0.7075792475041734,0.8562728,0.956043956043956,1,1,1,0.3333333333333333,0.93,0,0,0,0.11882343
pankaj shrivastava,pankaj srivastav,1,pankaj shrivastava,pankaj srivastav,pankaj shrivastava,pankaj srivastav,0.7619663239590778,0.87836844,0.9777777777777777,0,1,2,0.3333333333333333,0.94,0,0,0,0.12068795
np singh,n p singh,1,np singh,n p singh,np singh,n p singh,0.7364059797701411,0.8134608,0.9291666666666667,0,1,1,0.25,0.94,0,0,0,0.12277299
deepak sah,deepak saha,1,deepak sah,deepak saha,deepak sah,deepak saha,0.8193446085655088,0.9517052,0.9818181818181818,0,1,1,0.3333333333333333,0.95,0,0,0,0.1220026
shafiq haider,safiq haider,1,shafiq haider,safiq haider,shafiq haider,safiq haider,0.7946204487791311,0.7720842,0.9019230769230769,0,1,1,0.3333333333333333,0.96,0,0,0,0.12410717
preety deshpande,preeti deshpande,1,preety deshpande,preeti deshpande,preety deshpande,preeti deshpande,0.8006885728743985,0.8824358,0.975,1,1,1,0.3333333333333333,0.94,0,0,0,0.123052545
smit kumar,smith kumar,1,smit kumar,smith kumar,smit kumar,smith kumar,0.8038583939294444,0.6832618,0.9818181818181818,0,1,1,0.3333333333333333,0.95,0,0,0,0.12410717
kolla ramarao,kolla rama rao,1,kolla ramarao,kolla rama rao,kolla ramarao,kolla rama rao,0.8557474036489463,0.8088634,0.9857142857142858,0,1,1,0.25,0.96,1,0,0,0.12410717
navien issac john,naveen issac john,1,navien issac john,naveen issac john,navien issac john,naveen issac john,0.7441994852686253,0.82811004,0.9433823529411764,1,1,1,0.5,0.94,0,0,0,0.12382863
naresh mohab,naresh mohan,1,naresh mohab,naresh mohan,naresh mohab,naresh mohan,0.7959227244300442,0.6931987,0.9666666666666666,0,1,1,0.3333333333333333,0.92,0,0,0,0.11973293
apoorv goel,aporv goel,1,apoorv goel,aporv goel,apoorv goel,aporv goel,0.8163193304289349,0.90914196,0.9321212121212121,1,1,1,0.3333333333333333,0.95,0,0,0,0.120824955
debasis kundu,debashis kundu,1,debasis kundu,debashis kundu,debasis kundu,debashis kundu,0.7656457653390807,0.94196683,0.9857142857142858,0,1,1,0.3333333333333333,0.96,0,0,0,0.12068795
vinay koradiya,vinay koradia,1,vinay koradiya,vinay koradia,vinay koradiya,vinay koradia,0.7994108558277906,0.8893644,0.9857142857142858,0,1,1,0.3333333333333333,0.96,1,0,0,0.1220026
mrityunjay pal,mrintunjay pal,1,mrityunjay pal,mrintunjay pal,mrityunjay pal,mrintunjay pal,0.5133305725691296,0.9568083,0.9307692307692308,0,0,2,0.3333333333333333,0.93,0,0,0,0.111899704
charles mano,charles manu,1,charles mano,charles manu,charles mano,charles manu,0.7736987596281828,0.8532995,0.9666666666666666,1,1,1,0.3333333333333333,0.92,0,0,0,0.11973293
subhashis karmakar,subhasish karmakar,1,subhashis karmakar,subhasish karmakar,subhashis karmakar,subhasish karmakar,0.7460496192393337,0.9685328,0.9888888888888889,0,1,2,0.3333333333333333,0.94,0,0,0,0.12068795
meghraj gupta,megraj gupta,1,meghraj gupta,megraj gupta,meghraj gupta,megraj gupta,0.5848915779027,0.92881715,0.9820512820512821,0,1,1,0.3333333333333333,0.96,1,0,0,0.12057652
himansu roy,himangsu roy,1,himansu roy,himangsu roy,himansu roy,himangsu roy,0.6063224378142528,0.8552345,0.9833333333333333,0,1,1,0.3333333333333333,0.96,0,0,0,0.12057652
roger edwards,roger edward,1,roger edwards,roger edward,roger edwards,roger edward,0.7819160229964108,0.8051777,0.9846153846153847,0,1,1,0.3333333333333333,0.96,0,0,0,0.12410717
chandrashekher chaturvedi,chandrashekhar chaturvedi,1,chandrashekher chaturvedi,chandrashekhar chaturvedi,chandrashekher chaturvedi,chandrashekhar chaturvedi,0.8872285082708283,0.9748894,0.959,1,1,1,0.3333333333333333,0.96,1,0,0,0.120824955
pratyush ranjan bishi,pratish ranjan bishi,1,pratyush ranjan bishi,pratish ranjan bishi,pratyush ranjan bishi,pratish ranjan bishi,0.6642759178248469,0.9425651,0.970952380952381,0,1,2,0.5,0.93,1,0,0,0.11843057
swarn lata,swaran lata,1,swarn lata,swaran lata,swarn lata,swaran lata,0.6980205090392184,0.7718289,0.9218181818181819,1,1,1,0.3333333333333333,0.95,1,0,0,0.123714715
chandranath adhikary,chandranath adhikari,1,chandranath adhikary,chandranath adhikari,chandranath adhikary,chandranath adhikari,0.8576656535789755,0.94090235,0.98,1,1,1,0.3333333333333333,0.95,0,0,0,0.120824955
t durganna,t durgana,1,t durganna,t durgana,t durganna,t durgana,0.8029199434696331,0.9335828,0.98,1,1,1,0.3333333333333333,0.95,1,0,0,0.123052545
virendra kumar,virender kumar,1,virendra kumar,virender kumar,virendra kumar,virender kumar,0.7657714504329269,0.9316342,0.9406593406593406,1,1,2,0.3333333333333333,0.93,0,0,0,0.11889102
akhil chauhan,akhil chouhan,1,akhil chauhan,akhil chouhan,akhil chauhan,akhil chouhan,0.6687774159084586,0.86494446,0.9525641025641025,1,1,1,0.3333333333333333,0.92,0,0,0,0.11926967
cs jaiswal,c s jaiswal,1,cs jaiswal,c s jaiswal,cs jaiswal,c s jaiswal,0.7166949316718071,0.86386037,0.9427272727272727,0,0,1,0.25,0.95,0,0,0,0.1096729
archana nema,archana neema,1,archana nema,archana neema,archana nema,archana neema,0.7516309387921839,0.90279603,0.9846153846153847,1,1,1,0.3333333333333333,0.96,1,0,0,0.121728145
abhishek guha thakurta,abhishek guho thakurata,1,abhishek guha thakurta,abhishek guho thakurata,abhishek guha thakurta,abhishek guho thakurata,0.676607969151855,0.77644634,0.9549407114624506,1,1,2,0.2,0.93,1,0,0,0.11843057
ravikumar,ravi kumar m,1,ravikumar,ravi kumar m,ravikumar,ravi kumar m,0.5707232428288618,0.6562365,0.95,0,1,3,0.0,0.48,0,0,0,0.19158432
viral sangani,viral sanghani,1,viral sangani,viral sanghani,viral sangani,viral sanghani,0.7154628511770614,0.83488196,0.9857142857142858,0,1,1,0.3333333333333333,0.96,1,0,0,0.12068795
sanjay kedia,sanjay kediya,1,sanjay kedia,sanjay kediya,sanjay kedia,sanjay kediya,0.7609436001539419,0.9114844,0.9846153846153847,0,1,1,0.3333333333333333,0.96,1,0,0,0.12068795
c b dhamodhara kumar,c dhamodara kumar,1,c b dhamodhara kumar,c dhamodara kumar,c b dhamodhara kumar,c dhamodara kumar,0.7208052956035463,0.83862174,0.8815686274509804,0,0,3,0.4,0.92,1,0,0,0.1240582
sankar reddy,shankar reddy m,1,sankar reddy,shankar reddy m,sankar reddy,shankar reddy m,0.8081505065339966,0.74556684,0.94,0,1,3,0.25,0.89,0,0,0,0.112095155
v nagaraj,v nagaraju,1,v nagaraj,v nagaraju,v nagaraj,v nagaraju,0.7656530158615608,0.93537676,0.98,1,1,1,0.3333333333333333,0.95,0,0,0,0.121728145
ashish krishna,ashis krishna,1,ashish krishna,ashis krishna,ashish krishna,ashis krishna,0.8674880115049408,0.9412903,0.9395604395604396,0,1,1,0.3333333333333333,0.96,1,0,0,0.1220026
ponnusamy s,s ponnuswamy,1,ponnusamy s,s ponnuswamy,ponnusamy s,s ponnuswamy,0.7339124606206008,0.8235612,0.7808080808080807,0,0,5,0.3333333333333333,0.96,0,0,0,0.15453982
b middha,b midha,1,b middha,b midha,b middha,b midha,0.6579135038303356,0.77863795,0.975,1,1,1,0.3333333333333333,0.93,1,0,0,0.11843057
nivedita bodh,nivadita bodh,1,nivedita bodh,nivadita bodh,nivedita bodh,nivadita bodh,0.6931209793424575,0.8483028,0.9252136752136753,1,1,1,0.3333333333333333,0.92,1,0,0,0.11926967
aaron marian fernandes,aaron marian fernandas,1,aaron marian fernandes,aaron marian fernandas,aaron marian fernandes,aaron marian fernandas,0.8682399016632376,0.9095066,0.9818181818181818,1,1,1,0.5,0.95,0,0,0,0.120824955
zakir hussain,zahir hussain,1,zakir hussain,zahir hussain,zakir hussain,zahir hussain,0.6452666785719939,0.9027653,0.9145299145299146,0,0,1,0.3333333333333333,0.92,0,0,0,0.118422225
mohammad jahangir,mohammed jahangir,1,mohammad jahangir,mohammed jahangir,mohammad jahangir,mohammed jahangir,0.8183274292500705,0.947784,0.9389705882352941,1,1,1,0.3333333333333333,0.94,0,0,0,0.120824955
karun singla,karun singal,1,karun singla,karun singal,karun singla,karun singal,0.588033216985989,0.90271586,0.9833333333333333,1,1,2,0.3333333333333333,0.92,0,0,0,0.11926967
shrenik shah,shrenik shaha,1,shrenik shah,shrenik shaha,shrenik shah,shrenik shaha,0.8789443867749274,0.9352041,0.9846153846153847,0,1,1,0.3333333333333333,0.96,0,0,0,0.1220026
gokaran manjhi,gokhran manjhi,1,gokaran manjhi,gokhran manjhi,gokaran manjhi,gokhran manjhi,0.7661423828102241,0.8292918,0.9128205128205128,0,1,1,0.3333333333333333,0.93,1,0,0,0.11889102
mudit agarwal,mudit agrawal,1,mudit agarwal,mudit agrawal,mudit agarwal,mudit agrawal,0.6621404563944852,0.86044556,0.9846153846153847,1,1,2,0.3333333333333333,0.92,0,0,0,0.11926967
t k sowmya,t k sowmiya,1,t k sowmya,t k sowmiya,t k sowmya,t k sowmiya,0.5545811545215324,0.72795796,0.9818181818181818,1,1,1,0.5,0.95,1,0,0,0.12477475
sandip das ray,sandip das roy,1,sandip das ray,sandip das roy,sandip das ray,sandip das roy,0.7520396391515413,0.7347281,0.9714285714285714,1,1,1,0.5,0.93,0,0,0,0.11889102
mahua roy mondal,mohua roy mondal,1,mahua roy mondal,mohua roy mondal,mahua roy mondal,mohua roy mondal,0.8898156691216597,0.9458061,0.8825000000000001,1,1,1,0.5,0.94,1,0,0,0.13543187
narender sharma,narendra sharma,1,narender sharma,narendra sharma,narender sharma,narendra sharma,0.7676188066081465,0.90819335,0.9304761904761905,1,1,2,0.3333333333333333,0.93,1,0,0,0.11889102
intekhab alam,intikhab alam,1,intekhab alam,intikhab alam,intekhab alam,intikhab alam,0.6193125716908748,0.85791516,0.9641025641025641,1,1,1,0.3333333333333333,0.92,0,0,0,0.11926967
deepti diwakar,diwakar n,1,deepti diwakar,diwakar n,deepti diwakar,diwakar n,0.7127305263224525,0.82385254,0.49338624338624343,0,0,9,0.3333333333333333,0.88,0,0,0,0.19968763
anilkumar s d,s anil kumar,1,anilkumar s d,s anil kumar,anilkumar s d,s anil kumar,0.5723523324358302,0.60718095,0.7675213675213675,0,0,7,0.2,0.88,0,0,0,0.11795722
nikhil agrawal,nikhil agarwal,1,nikhil agrawal,nikhil agarwal,nikhil agrawal,nikhil agarwal,0.6475471369225221,0.8399176,0.9857142857142858,1,1,2,0.3333333333333333,0.93,0,0,0,0.11843057
indrajeet padhy,indrajit padhy,1,indrajeet padhy,indrajit padhy,indrajeet padhy,indrajit padhy,0.749700144161745,0.9004326,0.959047619047619,1,1,2,0.3333333333333333,0.9,0,0,0,0.1081355
rajiv sharma,rajeev sharma,1,rajiv sharma,rajeev sharma,rajiv sharma,rajeev sharma,0.5042136431203553,0.91985,0.9446581196581196,1,1,2,0.3333333333333333,0.88,1,0,0,0.10631052
santosh kumar,santhosh kumar,1,santosh kumar,santhosh kumar,santosh kumar,santhosh kumar,0.5846157487929147,0.72136503,0.9703296703296703,0,1,1,0.3333333333333333,0.96,0,0,0,0.12265992
sandeep gupta,sandip gupta,1,sandeep gupta,sandip gupta,sandeep gupta,sandip gupta,0.6219326410112781,0.89889455,0.9525641025641025,1,1,2,0.3333333333333333,0.88,1,0,0,0.107711636
abhijeet deshmukh,abhijit s deshmukh,1,abhijeet deshmukh,abhijit s deshmukh,abhijeet deshmukh,abhijit s deshmukh,0.7497803229755993,0.83595854,0.9164705882352941,0,1,4,0.25,0.86,0,0,0,0.11069414
nefaur rahaman,nephaur rahaman,1,nefaur rahaman,nephaur rahaman,nefaur rahaman,nephaur rahaman,0.6722603775161282,0.92365634,0.8838583638583639,1,1,2,0.3333333333333333,0.9,0,0,0,0.107711636
shashi chaurasiya,shashi chaurasia,1,shashi chaurasiya,shashi chaurasia,shashi chaurasiya,shashi chaurasia,0.7599906287395458,0.89175105,0.9882352941176471,0,1,1,0.3333333333333333,0.97,1,0,0,0.12249784
anjonn dasgupta,anjan dasgupta,1,anjonn dasgupta,anjan dasgupta,anjonn dasgupta,anjan dasgupta,0.7383556215862929,0.79737735,0.9163247863247863,1,1,2,0.3333333333333333,0.9,1,0,0,0.1081355
shailesh v shrikhande,shailesh shrikande,1,shailesh v shrikhande,shailesh shrikande,shailesh v shrikhande,shailesh shrikande,0.8123414508739519,0.7293898,0.9714285714285714,0,0,3,0.25,0.92,0,0,0,0.1240582
bk singh,b k singh,1,bk singh,b k singh,bk singh,b k singh,0.7759692143343071,0.85789514,0.9291666666666667,0,1,1,0.25,0.94,0,0,0,0.1220026
ujwal ramteke,ujjawal ramtake,1,ujwal ramteke,ujjawal ramtake,ujwal ramteke,ujjawal ramtake,0.3464489080359312,0.9049522,0.8372649572649572,1,1,3,0.0,0.86,0,0,0,0.18077637
viraj borgaonkar,vijay borgaonkar,1,viraj borgaonkar,vijay borgaonkar,viraj borgaonkar,vijay borgaonkar,0.7885338058968566,0.7965933,0.8600000000000001,0,0,2,0.3333333333333333,0.88,0,0,0,0.107357524
mahesh chaudhari,mahesh chaudhri,1,mahesh chaudhari,mahesh chaudhri,mahesh chaudhari,mahesh chaudhri,0.743934960614236,0.87434256,0.9874999999999999,1,1,1,0.3333333333333333,0.97,1,0,0,0.123551436
manzoor ahmad,manzoor ahmed,1,manzoor ahmad,manzoor ahmed,manzoor ahmad,manzoor ahmed,0.8261234042541495,0.88097656,0.9692307692307692,1,1,1,0.3333333333333333,0.92,0,0,0,0.11973293
ram kumar,b ramkumar,1,ram kumar,b ramkumar,ram kumar,b ramkumar,0.46260884499972005,0.6547071,0.8925925925925925,0,0,3,0.0,0.53,0,0,0,0.12885386
prakash kp,prakash p,1,prakash kp,prakash p,prakash kp,prakash p,0.6855964301434307,0.91543496,0.98,0,1,1,0.3333333333333333,0.95,0,0,0,0.12057652
d hari krishna reddy,hari krishna reddy k,1,d hari krishna reddy,hari krishna reddy k,d hari krishna reddy,hari krishna reddy k,0.9624111701511617,0.87891656,0.8087719298245614,0,0,4,0.6,0.95,1,0,0,0.1475389
balamanikandan p,balamanikandan s,1,balamanikandan p,balamanikandan s,balamanikandan p,balamanikandan s,0.9658782158190835,0.89674187,0.975,0,1,1,0.3333333333333333,0.94,0,0,0,0.12185838
balamanikandan paulchamy,balamanikandan s,1,balamanikandan paulchamy,balamanikandan s,balamanikandan paulchamy,balamanikandan s,0.6623762034871475,0.7814473,0.9125,0,1,9,0.3333333333333333,0.93,0,0,0,0.37116414
induprabha yadav surgeon doctor in trivandrum,indu prabha yadav,1,induprabha yadav in trivandrum,indu prabha yadav,induprabha yadav in trivandrum,indu prabha yadav,0.6049243722518766,0.67714125,0.8427450980392157,0,1,15,0.16666666666666666,0.68,1,0,0,0.11088156
k g girijavallabhan,kg girija vallabhan,1,k g girijavallabhan,kg girija vallabhan,k g girijavallabhan,kg girija vallabhan,0.7245733029639048,0.82511556,0.936842105263158,0,0,2,0.0,0.79,0,0,0,0.20187281
preetinder brar,preet inder,1,preetinder brar,preet inder,preetinder brar,preet inder,0.5738892342382149,0.7114688,0.8921212121212122,0,1,6,0.0,0.54,0,0,0,0.16413182
