name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
surendra c,ch surendra kumar,1,surendra c,ch surendra kumar,surendra c,ch surendra kumar,0.7556460356035789,0.64391494,0.6616557734204793,0,0,8,0.25,0.89,1,1,1,0.89895767
gopal reddy k,g k reddy,1,gopal reddy k,g k reddy,gopal reddy k,g k reddy,0.6703811075476852,0.80997324,0.7948717948717947,0,0,6,0.5,0.88,0,1,1,0.89895767
manne koteswara rao,m koteswara rao,1,manne koteswara rao,m koteswara rao,manne koteswara rao,m koteswara rao,0.8271075441124722,0.8444694,0.8168421052631578,0,0,4,0.5,0.93,1,1,1,0.89895767
neeli uma jyothi,uma jyothi n,1,neeli uma jyothi,uma jyothi n,neeli uma jyothi,uma jyothi n,0.7688847943671997,0.84825057,0.716540404040404,0,0,8,0.5,0.91,1,1,1,0.89895767
rao prabhakara,prabhakarao r,1,rao prabhakara,prabhakarao r,rao prabhakara,prabhakarao r,0.8850541715470258,0.7658442,0.7560772560772561,0,0,7,0.0,0.89,0,0,1,0.84956944
subramanyam k,kvr subramanyam,1,subramanyam k,kvr subramanyam,subramanyam k,kvr subramanyam,0.747664919674956,0.6629145,0.7992229992229992,0,0,6,0.3333333333333333,0.93,0,1,1,0.89895767
sudhakar reddy n,naga sudhakar reddy,1,sudhakar reddy n,naga sudhakar reddy,sudhakar reddy n,naga sudhakar reddy,0.8442714155054295,0.82643384,0.75343567251462,0,0,7,0.5,0.93,0,1,1,0.89895767
uma rao,r uma,1,uma rao,r uma,uma rao,r uma,0.701111294414379,0.6519887,0.6238095238095238,0,0,6,0.3333333333333333,0.83,1,1,1,0.89895767
alluru giridhar,giridhar alluri,1,alluru giridhar,giridhar alluri,alluru giridhar,giridhar alluri,0.8337676230079074,0.8585072,0.5222222222222223,0,0,14,0.3333333333333333,0.93,0,0,1,0.7413408
ambernath g,gaddale ambernath,1,ambernath g,gaddale ambernath,ambernath g,gaddale ambernath,0.7349577468087458,0.7963668,0.4496434937611408,0,0,10,0.3333333333333333,0.9,0,1,1,0.89895767
sridhar rao b,b sridhar r,1,sridhar rao b,b sridhar r,sridhar rao b,b sridhar r,0.8423675618502627,0.8498255,0.8368298368298368,0,0,6,0.5,0.92,0,1,1,0.89895767
adasumalli nagaiah naidu,nagaiah naidu a,1,adasumalli nagaiah naidu,nagaiah naidu a,adasumalli nagaiah naidu,nagaiah naidu a,0.747804500812692,0.83251554,0.7194444444444444,0,0,13,0.5,0.93,0,1,1,0.89895767
a raju gadi,g a raju,1,a raju gadi,g a raju,a raju gadi,g a raju,0.6343112066851399,0.8494826,0.6942640692640693,0,0,7,0.5,0.86,0,1,1,0.89895767
mahesh g,gvg mahesh,1,mahesh g,gvg mahesh,mahesh g,gvg mahesh,0.575742783039771,0.85122263,0.7154761904761905,0,0,6,0.3333333333333333,0.89,0,1,1,0.89895767
ramanaiah kaki,k ramanaiah,1,ramanaiah kaki,k ramanaiah,ramanaiah kaki,k ramanaiah,0.758704786889253,0.893471,0.8203463203463204,0,0,7,0.3333333333333333,0.9,0,1,1,0.89895767
meram nagendra babu,nagendra babu m,1,meram nagendra babu,nagendra babu m,meram nagendra babu,nagendra babu m,0.8130559752853562,0.8938021,0.7472013366750208,0,0,8,0.5,0.93,1,1,1,0.89895767
raju p,psn raju,1,raju p,psn raju,raju p,psn raju,0.6578867690401188,0.7982902,0.4305555555555555,0,0,6,0.3333333333333333,0.86,0,1,1,0.89895767
rahul ch,c rahul,1,rahul ch,c rahul,rahul ch,c rahul,0.8022654413288937,0.90114784,0.7797619047619048,0,0,5,0.3333333333333333,0.93,0,1,1,0.89895767
ganji appa rao,g appa rao,1,ganji appa rao,g appa rao,ganji appa rao,g appa rao,0.7295324709689966,0.7787783,0.8242857142857144,0,0,4,0.5,0.89,1,1,1,0.89895767
hari das chimata,c hari das,1,hari das chimata,c hari das,hari das chimata,c hari das,0.5757763619104689,0.67386794,0.6726851851851853,0,0,10,0.5,0.89,1,1,1,0.89895767
jeevan kumar m,jeevan k,1,jeevan kumar m,jeevan k,jeevan kumar m,jeevan k,0.8434573577716588,0.61624205,0.9142857142857143,0,1,6,0.25,0.86,0,1,1,0.89880055
k suresh,k suresh kumar,1,k suresh,k suresh kumar,k suresh,k suresh kumar,0.8377130160425397,0.5772015,0.9142857142857143,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
shyamala r,l v shyamala rao,1,shyamala r,l v shyamala rao,shyamala r,l v shyamala rao,0.8037584290215521,0.6846756,0.775,0,0,6,0.2,0.89,1,1,1,0.8983663
adi mohan rao,mohan rao a,1,adi mohan rao,mohan rao a,adi mohan rao,mohan rao a,0.7887311531541162,0.8856559,0.7972027972027972,0,0,6,0.5,0.92,0,1,1,0.89895767
nirmala r,rvm nirmala,1,nirmala r,rvm nirmala,nirmala r,rvm nirmala,0.6745996985971072,0.77812946,0.7912457912457912,0,0,6,0.3333333333333333,0.9,1,1,1,0.89895767
ramesh n,nv ramesh,1,ramesh n,nv ramesh,ramesh n,nv ramesh,0.6709049760345941,0.8336951,0.8055555555555555,0,0,5,0.3333333333333333,0.94,0,1,1,0.89895767
vidyasagar reddy c,chappidi vidyasagar reddy,1,vidyasagar reddy c,chappidi vidyasagar reddy,vidyasagar reddy c,chappidi vidyasagar reddy,0.7245388753570109,0.79743826,0.7375599128540306,0,0,11,0.5,0.94,0,1,1,0.89895767
srinivasarao gorle,g srinivasarao,1,srinivasarao gorle,g srinivasarao,srinivasarao gorle,g srinivasarao,0.7251614204712429,0.7998309,0.8412698412698413,0,0,8,0.3333333333333333,0.92,0,1,1,0.8989275
suresh t,suresh kumar t,1,suresh t,suresh kumar t,suresh t,suresh kumar t,0.8425316539265145,0.5645242,0.9142857142857143,0,0,6,0.6666666666666666,1.0,0,1,1,0.89880055
yenduru ramasubbaiah,ramasubbaiah y,1,yenduru ramasubbaiah,ramasubbaiah y,yenduru ramasubbaiah,ramasubbaiah y,0.7498009081766955,0.7388006,0.7313186813186814,0,0,10,0.3333333333333333,0.92,0,1,1,0.89895767
sharathchandra y,sarathchandra,1,sharathchandra y,sarathchandra,sharathchandra y,sarathchandra,0.85590646744488,0.5735514,0.8745192307692307,0,1,3,0.0,0.9,1,0,1,0.88025403
k santosh kumar,santosh,1,k santosh kumar,santosh,k santosh kumar,santosh,0.8455820417847346,0.62994415,0.8222222222222223,0,0,8,0.3333333333333333,1.0,0,0,1,0.86267793
satish srinivas pasam,p satish srinivas,1,satish srinivas pasam,p satish srinivas,satish srinivas pasam,p satish srinivas,0.8263138995985603,0.8849306,0.7343604108309991,0,0,8,0.5,0.94,0,1,1,0.89895767
satyanand kalla,k satyanand,1,satyanand kalla,k satyanand,satyanand kalla,k satyanand,0.7759593515413574,0.7918105,0.806060606060606,0,0,8,0.3333333333333333,0.9,0,1,1,0.89895767
sree ram s,sree ram sateesh,1,sree ram s,sree ram sateesh,sree ram s,sree ram sateesh,0.6519208501204594,0.8596237,0.925,0,1,6,0.5,0.89,0,1,1,0.89880055
sridhar a,sridhar avvsn,1,sridhar a,sridhar avvsn,sridhar a,sridhar avvsn,0.5431764996960332,0.79656935,0.9384615384615385,0,1,4,0.3333333333333333,0.88,0,1,1,0.8939444
geetha kumar p,geetha p,1,geetha kumar p,geetha p,geetha kumar p,geetha p,0.8755117497625173,0.55522346,0.9142857142857143,0,0,6,0.6666666666666666,1.0,1,1,1,0.89880055
v suresh,v suresh kumar,1,v suresh,v suresh kumar,v suresh,v suresh kumar,0.8379482740767279,0.6026082,0.9142857142857143,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
a raju,avn raju,1,a raju,avn raju,a raju,avn raju,0.5801467676977143,0.79312634,0.9249999999999999,0,0,2,0.3333333333333333,0.86,0,1,1,0.89880055
gowri anil kumar,a gowri,1,gowri anil kumar,a gowri,gowri anil kumar,a gowri,0.7772309178072511,0.4980329,0.6696428571428571,0,0,13,0.25,0.83,1,1,1,0.89895767
satyanarayana b,bvv satyanarayana,1,satyanarayana b,bvv satyanarayana,satyanarayana b,bvv satyanarayana,0.7898739190191857,0.81843734,0.8771241830065359,0,0,6,0.3333333333333333,0.94,1,1,1,0.89880055
prasad b,brk prasad,1,prasad b,brk prasad,prasad b,brk prasad,0.5850210971664435,0.7951651,0.7154761904761905,0,0,6,0.3333333333333333,0.89,0,1,1,0.89895767
ramakrishna p,pv ramakrishna,1,ramakrishna p,pv ramakrishna,ramakrishna p,pv ramakrishna,0.7832307136308216,0.8868954,0.8772893772893773,0,0,5,0.3333333333333333,0.96,1,1,1,0.89880055
b prasad,bsrk prasad,1,b prasad,bsrk prasad,b prasad,bsrk prasad,0.6782012006821604,0.85697883,0.8431818181818183,0,0,3,0.3333333333333333,0.86,0,1,1,0.8989275
seshagiri rao doddi,d seshagiri rao,1,seshagiri rao doddi,d seshagiri rao,seshagiri rao doddi,d seshagiri rao,0.7628124431036658,0.8219064,0.723391812865497,0,0,8,0.5,0.93,1,1,1,0.89895767
pushpa r,pushpa raj,1,pushpa r,pushpa raj,pushpa r,pushpa raj,0.9024772362509648,0.696539,0.96,0,1,2,0.3333333333333333,0.89,1,1,1,0.89880055
r narayanan,rv narayana,1,r narayanan,rv narayana,r narayanan,rv narayana,0.6595412138208727,0.76141375,0.9454545454545455,0,0,2,0.0,0.91,0,0,1,0.8848276
pydi durga kumari,durga kumari p,1,pydi durga kumari,durga kumari p,pydi durga kumari,durga kumari p,0.7021848151449872,0.9064936,0.7439129497953028,0,0,7,0.5,0.92,1,1,1,0.89895767
venu  reddy m,v reddy,1,venu reddy m,v reddy,venu reddy m,v reddy,0.6597969707714144,0.6820823,0.8321428571428573,0,0,5,0.25,0.83,0,1,1,0.89895767
prasada raju k r s,krs prasada raju,1,prasada raju k r s,krs prasada raju,prasada raju k r s,krs prasada raju,0.7421724468561244,0.916461,0.7414021164021163,0,0,10,0.3333333333333333,0.94,1,0,1,0.88654673
kode satya sai prasad,satya sai prasad k,1,kode satya sai prasad,satya sai prasad k,kode satya sai prasad,satya sai prasad k,0.8005027031922994,0.88819754,0.7611266728913787,0,0,7,0.6,0.94,1,1,1,0.89895767
kumar naik d,naik,1,kumar naik d,naik,kumar naik d,naik,0.7708354038141227,0.6696599,0.38888888888888884,0,0,8,0.3333333333333333,1.0,0,0,1,0.8655645
d krishna,krishna das,1,d krishna,krishna das,d krishna,krishna das,0.8091345686272344,0.79707456,0.8047138047138048,0,0,6,0.3333333333333333,0.9,1,1,1,0.89895767
komaeri sambasivarao,sambasivarao k,1,komaeri sambasivarao,sambasivarao k,komaeri sambasivarao,sambasivarao k,0.6996870025778414,0.88666,0.7313186813186814,0,0,10,0.3333333333333333,0.92,0,1,1,0.89895767
babu s,sai babu,1,babu s,sai babu,babu s,sai babu,0.783239564249668,0.74235207,0.5138888888888888,0,0,6,0.3333333333333333,0.86,0,1,1,0.89895767
babu c,ch babu,1,babu c,ch babu,babu c,ch babu,0.791901347170269,0.86435944,0.373015873015873,0,0,5,0.3333333333333333,0.92,0,1,1,0.89895767
srinivasa raghuji r,raghuji r s,1,srinivasa raghuji r,raghuji r s,srinivasa raghuji r,raghuji r s,0.7378815765375836,0.7799889,0.5254044201412622,0,0,12,0.5,0.9,1,1,1,0.89895767
satyanarayana k,kv satyanarayana,1,satyanarayana k,kv satyanarayana,satyanarayana k,kv satyanarayana,0.8689199857125074,0.79510933,0.8930555555555556,0,0,5,0.3333333333333333,0.97,1,1,1,0.89880055
srinivas rao p v,p srinivas rao,1,srinivas rao p v,p srinivas rao,srinivas rao p v,p srinivas rao,0.9733755533165849,0.8976892,0.7598443223443224,0,0,6,0.75,1.0,0,1,1,0.89895767
badugu radha madhavi,radha madhavi b,1,badugu radha madhavi,radha madhavi b,badugu radha madhavi,radha madhavi b,0.7200011937874027,0.84384763,0.7587301587301587,0,0,9,0.5,0.93,1,1,1,0.89895767
badugu rao bahadur,rao bahadur b,1,badugu rao bahadur,rao bahadur b,badugu rao bahadur,rao bahadur b,0.7582965698728817,0.8351424,0.7535612535612536,0,0,9,0.5,0.92,0,1,1,0.89895767
lakshmana s,y lakshmana swamy,1,lakshmana s,y lakshmana swamy,lakshmana s,y lakshmana swamy,0.7305885539588692,0.6874094,0.8823529411764706,0,0,6,0.25,0.9,1,1,1,0.89880055
venkat kumar b,b venkat,1,venkat kumar b,b venkat,venkat kumar b,b venkat,0.8810146869946234,0.7684294,0.6488095238095238,0,0,10,0.6666666666666666,1.0,0,1,1,0.89895767
k srujana,kgs srujana,1,k srujana,kgs srujana,k srujana,kgs srujana,0.7220722236485702,0.8020655,0.9121212121212121,0,1,2,0.3333333333333333,0.9,1,1,1,0.89880055
a shashank,shasank,1,a shashank,shasank,a shashank,shasank,0.6230891405841013,0.7242793,0.8047619047619047,0,0,3,0.0,0.82,0,0,1,0.86603874
ganesh kumar g,g ganesh,1,ganesh kumar g,g ganesh,ganesh kumar g,g ganesh,0.8587286344799175,0.80837274,0.6488095238095238,0,0,10,0.6666666666666666,1.0,0,0,1,0.8850593
nekkanty ravi,ravi nekkanti,1,nekkanty ravi,ravi nekkanti,nekkanty ravi,ravi nekkanti,0.8131095836137766,0.90001583,0.7128205128205128,0,0,10,0.3333333333333333,0.92,1,0,1,0.7249791
sanjeevvaiah a,sanjeevaiah akula,1,sanjeevvaiah a,sanjeevaiah akula,sanjeevvaiah a,sanjeevaiah akula,0.5790060594680305,0.7969949,0.938655462184874,0,1,5,0.0,0.84,0,0,1,0.8659629
sree sailaja pindugu,p sree sailaja,1,sree sailaja pindugu,p sree sailaja,sree sailaja pindugu,p sree sailaja,0.7009820139502998,0.83472955,0.7056776556776557,0,0,10,0.5,0.92,1,1,1,0.89895767
koteswara rao naza,n koteswara rao,1,koteswara rao naza,n koteswara rao,koteswara rao naza,n koteswara rao,0.8173352338905546,0.86466706,0.737037037037037,0,0,7,0.5,0.93,1,1,1,0.89895767
bal reddy m,b reddy,1,bal reddy m,b reddy,bal reddy m,b reddy,0.7516941386576423,0.7817265,0.8909090909090909,0,0,4,0.25,0.83,0,1,1,0.89880055
yeluri seshagiri rao,seshagiri rao y,1,yeluri seshagiri rao,seshagiri rao y,yeluri seshagiri rao,seshagiri rao y,0.7474537767179482,0.83556134,0.734920634920635,0,0,9,0.5,0.93,1,1,1,0.89895767
subbarayudu k,subbarayedu,1,subbarayudu k,subbarayedu,subbarayudu k,subbarayedu,0.5356919280338696,0.71545815,0.9156643356643357,0,1,3,0.0,0.83,0,0,1,0.87318426
prasad v,vara prasad,1,prasad v,vara prasad,prasad v,vara prasad,0.7383400012463065,0.6886731,0.537878787878788,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
subba rao n v,v s n rao,1,subba rao n v,v s n rao,subba rao n v,v s n rao,0.5644032313237737,0.742869,0.5982905982905983,0,0,9,0.6,0.88,0,1,1,0.89895767
s kapil,kapil singla,1,s kapil,kapil singla,s kapil,kapil singla,0.6955816822784151,0.7588849,0.6190476190476191,0,0,9,0.3333333333333333,0.83,0,1,1,0.89895767
d rekha,rekha dutt,1,d rekha,rekha dutt,d rekha,rekha dutt,0.6836009934315133,0.82398796,0.6523809523809524,0,0,7,0.3333333333333333,0.83,1,1,1,0.89895767
durga prasad k,durga prasad kyv,1,durga prasad k,durga prasad kyv,durga prasad k,durga prasad kyv,0.7438701719445759,0.87889713,0.975,0,1,2,0.5,0.93,1,1,1,0.89880055
kuruganti prasanna purna,prasanna purna k,1,kuruganti prasanna purna,prasanna purna k,kuruganti prasanna purna,prasanna purna k,0.7494303656345859,0.84634554,0.7208333333333333,0,0,12,0.5,0.93,1,1,1,0.89895767
suresh kumar m,suresh m,1,suresh kumar m,suresh m,suresh kumar m,suresh m,0.8344115507172966,0.5687038,0.9142857142857143,0,0,6,0.6666666666666666,1.0,0,1,1,0.89880055
revathi j,revathi jasti,1,revathi j,revathi jasti,revathi j,revathi jasti,0.7113123040124256,0.8670548,0.9384615384615385,0,1,4,0.3333333333333333,0.88,1,1,1,0.89880055
s parvathi,parvathi satti,1,s parvathi,parvathi satti,s parvathi,parvathi satti,0.7715391262663496,0.78952116,0.7904761904761904,0,0,8,0.3333333333333333,0.89,1,1,1,0.89895767
naveen k,naveen kumar,1,naveen k,naveen kumar,naveen k,naveen kumar,0.8365657311837197,0.6423593,0.9333333333333333,0,1,4,0.3333333333333333,0.86,0,1,1,0.89880055
g ashish,ashish gaur,1,g ashish,ashish gaur,g ashish,ashish gaur,0.6659418619505043,0.77472603,0.7651515151515151,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
shashank p,shashank d patil,1,shashank p,shashank d patil,shashank p,shashank d patil,0.7547697775569654,0.8106586,0.925,0,1,6,0.25,0.89,0,1,1,0.89880055
r sangram,sangram rathod,1,r sangram,sangram rathod,r sangram,sangram rathod,0.7218085689502219,0.5729333,0.7328042328042329,0,0,9,0.3333333333333333,0.88,0,1,1,0.89895767
sidda naik b,s b naik,1,sidda naik b,s b naik,sidda naik b,s b naik,0.6236867686512981,0.6853112,0.6388888888888888,0,0,6,0.5,0.86,0,1,1,0.89895767
srinivas r,ravi srinivas,1,srinivas r,ravi srinivas,srinivas r,ravi srinivas,0.8412727551333877,0.80829096,0.7564102564102564,0,0,7,0.3333333333333333,0.89,0,1,1,0.89895767
subba rao b v,b v subba,1,subba rao b v,b v subba,subba rao b v,b v subba,0.8756285807961243,0.72674704,0.6292226292226292,0,0,10,0.75,1.0,1,1,1,0.89895767
b suresh,b suresh kumar,1,b suresh,b suresh kumar,b suresh,b suresh kumar,0.839568951125328,0.53598285,0.9142857142857143,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
g praneeth kumar reddy,k praneeth reddy,1,g praneeth kumar reddy,k praneeth reddy,g praneeth kumar reddy,k praneeth reddy,0.8952278551357546,0.8608688,0.8731060606060606,0,0,7,0.4,0.93,0,1,1,0.89880055
syed rahmatullah,s rahamatullah,1,syed rahmatullah,s rahamatullah,syed rahmatullah,s rahamatullah,0.6491623013574146,0.5203537,0.8530906593406593,0,0,4,0.0,0.87,0,0,1,0.8609258
rajender k,rajender kumar,1,rajender k,rajender kumar,rajender k,rajender kumar,0.8697869516752915,0.80629396,0.9428571428571428,0,1,4,0.3333333333333333,0.89,0,1,1,0.89880055
nagi reddy bandi,b nagi reddy,1,nagi reddy bandi,b nagi reddy,nagi reddy bandi,b nagi reddy,0.7983233463073475,0.84824306,0.716540404040404,0,0,8,0.5,0.91,1,1,1,0.89895767
hareesh kumar g,g k hareesh,1,hareesh kumar g,g k hareesh,hareesh kumar g,g k hareesh,0.8655346141993991,0.8002679,0.6579124579124579,0,0,12,0.5,0.9,0,1,1,0.89895767
ramachandra kumar ch,k ramachandra,1,ramachandra kumar ch,k ramachandra,ramachandra kumar ch,k ramachandra,0.8167623335240387,0.75844216,0.7987179487179487,0,0,11,0.25,0.92,1,1,1,0.89895767
krishnakanth k,krishnakanth kanth,1,krishnakanth k,krishnakanth kanth,krishnakanth k,krishnakanth kanth,0.9168803123392391,0.77892494,0.9555555555555556,0,1,4,0.3333333333333333,0.92,0,1,1,0.89880055
malathi j,malathi jonna,1,malathi j,malathi jonna,malathi j,malathi jonna,0.6254591324506502,0.8353175,0.9384615384615385,0,1,4,0.3333333333333333,0.88,1,1,1,0.89880055
bukke ramanjaneya naik,ramanjaneya naik b,1,bukke ramanjaneya naik,ramanjaneya naik b,bukke ramanjaneya naik,ramanjaneya naik b,0.745263460820269,0.88417697,0.7488611606258665,0,0,8,0.5,0.94,1,1,1,0.89895767
rasheed j,javed rasheed,1,rasheed j,javed rasheed,rasheed j,javed rasheed,0.7253511220183784,0.85407776,0.58005698005698,0,0,8,0.3333333333333333,0.88,0,1,1,0.89895767
n satish,n satish kumar,1,n satish,n satish kumar,n satish,n satish kumar,0.8528658900525478,0.6190544,0.9142857142857143,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
dasari ravi,r dasari,1,dasari ravi,r dasari,dasari ravi,r dasari,0.7990969281812387,0.7732916,0.6942640692640693,0,0,7,0.3333333333333333,0.86,1,1,1,0.89895767
syed jawad hussain,s jawad hussain,1,syed jawad hussain,s jawad hussain,syed jawad hussain,s jawad hussain,0.8372776258176756,0.86557865,0.8900000000000001,0,0,3,0.5,0.93,0,1,1,0.89880055
ustad mohammed umar,ustad m umar,1,ustad mohammed umar,ustad m umar,ustad mohammed umar,ustad m umar,0.7617734548184187,0.86082757,0.8929824561403509,0,1,7,0.5,0.91,0,1,1,0.89880055
ram mohan g,g r mohan,1,ram mohan g,g r mohan,ram mohan g,g r mohan,0.8275995441188411,0.8748311,0.757094757094757,0,0,5,0.5,0.9,0,1,1,0.89895767
abdul naveed h,h a naveed,1,abdul naveed h,h a naveed,abdul naveed h,h a naveed,0.7148271629203337,0.62378293,0.7488095238095238,0,0,7,0.5,0.89,0,1,1,0.89895767
karre krishnadevarayalu,k krishnadevarayalu,1,karre krishnadevarayalu,k krishnadevarayalu,karre krishnadevarayalu,k krishnadevarayalu,0.8416204739681997,0.88247216,0.8372997711670482,0,0,4,0.3333333333333333,0.94,0,1,1,0.89895767
gelivi sahadevudu,g sahadevudu,1,gelivi sahadevudu,g sahadevudu,gelivi sahadevudu,g sahadevudu,0.7503337068446957,0.712861,0.8367647058823531,0,0,5,0.3333333333333333,0.91,0,1,1,0.89895767
nagarjuna reddy palla,p nagarjuna reddy,1,nagarjuna reddy palla,p nagarjuna reddy,nagarjuna reddy palla,p nagarjuna reddy,0.8644200284148964,0.9212567,0.7551937441643325,0,0,8,0.5,0.94,1,1,1,0.89895767
anand raju b,b a raju,1,anand raju b,b a raju,anand raju b,b a raju,0.7189660185028757,0.87711823,0.6944444444444445,0,0,6,0.5,0.86,0,1,1,0.89895767
avala rudra nagendra rao,a rudra nagendra,1,avala rudra nagendra rao,a rudra nagendra,avala rudra nagendra rao,a rudra nagendra,0.8206149579659128,0.6458733,0.7687499999999999,0,0,8,0.4,0.93,1,1,1,0.89895767
jyothsna p,pinni jyothsna,1,jyothsna p,pinni jyothsna,jyothsna p,pinni jyothsna,0.7879797596385589,0.7662028,0.6994708994708995,0,0,8,0.3333333333333333,0.89,1,1,1,0.89895767
n a tejaswitha gudivada,g n a tejaswitha,1,n a tejaswitha gudivada,g n a tejaswitha,n a tejaswitha gudivada,g n a tejaswitha,0.7397421795478578,0.81463844,0.7076690821256039,0,0,11,0.6,0.93,1,1,1,0.89895767
gurunadha rao ponnana,p gurunadha rao,1,gurunadha rao ponnana,p gurunadha rao,gurunadha rao ponnana,p gurunadha rao,0.7662926191633893,0.8836415,0.7000000000000001,0,0,10,0.5,0.93,1,1,1,0.89895767
r samhita,raga samhitha,1,r samhita,raga samhitha,r samhita,raga samhitha,0.6847313446231166,0.46194094,0.7743589743589744,0,0,4,0.0,0.82,1,0,1,0.8527823
b revanth kumar,revanth b,1,b revanth kumar,revanth b,b revanth kumar,revanth b,0.9021632006490631,0.7143835,0.6407407407407407,0,0,7,0.6666666666666666,1.0,0,1,1,0.89895767
shivakumar,v sivakumar,1,s hivakumar,v sivakumar,s hivakumar,v sivakumar,0.6396384208818446,0.34648314,0.9060606060606061,0,0,2,0.0,0.82,0,0,1,0.8838407
